timestamp,host,service,pid,message
Mar 17 14:38:43,db-server-02,sudo,6094,developer : TTY=pts/0 ; COMMAND=docker ps
Mar 17 14:40:52,ip-10-77-20-248,cron,7095,Started Daily backup
Mar 17 14:46:43,ip-10-77-20-248,sshd,1918,Accepted publickey for ubuntu from 172.16.0.25
Mar 17 14:49:17,ip-10-77-20-248,cron,4305,Started Log rotation
Mar 17 15:05:40,ip-10-50-30-100,cron,5256,Started Daily backup
Mar 17 15:10:54,ip-10-77-20-248,sshd,9065,Accepted publickey for developer from 85.245.107.41
Mar 17 15:20:48,server-prod-01,service,6691,Started redis service
Mar 17 15:25:11,ip-10-50-30-100,sshd,8467,Accepted publickey for ubuntu from 192.168.1.100
Mar 17 15:25:19,server-prod-01,cron,5116,Started Log rotation
Mar 17 15:26:59,ip-10-77-20-248,sudo,9468,ci-cd : TTY=pts/2 ; COMMAND=/usr/bin/sudo -l
Mar 17 15:32:38,db-server-02,cron,6636,Started Log rotation
Mar 17 15:45:04,server-prod-01,systemd,8484,Started Daily backup
Mar 17 15:50:41,server-prod-01,service,4351,Started redis service
Mar 17 15:57:48,db-server-02,service,1871,Started postgres service
Mar 17 16:02:11,ip-10-77-20-248,sshd,8823,Accepted publickey for deploy from 10.0.0.50
Mar 17 16:18:19,server-prod-01,service,1580,Started cron service
Mar 17 16:22:34,ip-10-50-30-100,service,6675,Started mysql service
Mar 17 16:22:47,db-server-02,cron,2295,Started Daily backup
Mar 17 16:25:03,db-server-02,sshd,5965,Invalid user admin from 61.177.172.1
Mar 17 16:25:04,db-server-02,sshd,5963,Invalid user guest from 61.177.172.1
Mar 17 16:25:06,db-server-02,sshd,5962,Invalid user guest from 61.177.172.1
Mar 17 16:25:12,db-server-02,sshd,5961,Invalid user guest from 61.177.172.1
Mar 17 16:25:13,db-server-02,sshd,5964,Invalid user guest from 61.177.172.1
Mar 17 16:25:18,db-server-02,sshd,5971,Failed password for admin from 61.177.172.1 port 42478
Mar 17 16:25:23,db-server-02,sshd,5966,Failed password for guest from 61.177.172.1 port 33828
Mar 17 16:25:26,db-server-02,sshd,5977,Failed password for user123 from 61.177.172.1 port 43826
Mar 17 16:25:30,db-server-02,sshd,5978,Failed password for guest from 61.177.172.1 port 55249
Mar 17 16:25:55,db-server-02,sshd,5969,Failed password for user123 from 61.177.172.1 port 40116
Mar 17 16:26:18,db-server-02,sshd,5984,Failed password for guest from 61.177.172.1 port 54761
Mar 17 16:26:24,db-server-02,sshd,5987,Failed password for oracle from 61.177.172.1 port 37477
Mar 17 16:26:37,db-server-02,sshd,5970,Failed password for root from 61.177.172.1 port 35295
Mar 17 16:26:50,db-server-02,sshd,5975,Failed password for admin from 61.177.172.1 port 31009
Mar 17 16:27:37,db-server-02,sshd,5979,Failed password for user123 from 61.177.172.1 port 49712
Mar 17 16:27:41,db-server-02,sshd,5983,Failed password for user123 from 61.177.172.1 port 42429
Mar 17 16:28:03,db-server-02,sshd,5967,Failed password for root from 61.177.172.1 port 43864
Mar 17 16:28:04,db-server-02,sshd,5986,Failed password for admin from 61.177.172.1 port 55937
Mar 17 16:28:07,db-server-02,sshd,5990,Failed password for test from 61.177.172.1 port 50582
Mar 17 16:28:10,db-server-02,sshd,5982,Failed password for test from 61.177.172.1 port 54002
Mar 17 16:28:14,server-prod-01,proftpd,6019,"Connection from 10.0.0.50, user backup, command STOR backup.zip"
Mar 17 16:28:16,db-server-02,sshd,5985,Failed password for test from 61.177.172.1 port 58996
Mar 17 16:28:16,db-server-02,proftpd,7462,"Connection from 85.245.107.41, user web_upload, command STOR backup.zip"
Mar 17 16:28:25,db-server-02,sshd,5988,Failed password for user123 from 61.177.172.1 port 46113
Mar 17 16:28:32,db-server-02,sshd,5989,Failed password for guest from 61.177.172.1 port 35362
Mar 17 16:28:39,db-server-02,sshd,5974,Failed password for admin from 61.177.172.1 port 40935
Mar 17 16:29:06,db-server-02,sshd,5976,Failed password for oracle from 61.177.172.1 port 53469
Mar 17 16:29:10,db-server-02,sshd,5980,Failed password for root from 61.177.172.1 port 47382
Mar 17 16:29:11,db-server-02,sshd,5973,Failed password for test from 61.177.172.1 port 52833
Mar 17 16:29:41,ip-10-50-30-100,systemd,8904,Started Log rotation
Mar 17 16:29:52,db-server-02,sshd,5972,Failed password for root from 61.177.172.1 port 47645
Mar 17 16:29:54,db-server-02,sshd,5981,Failed password for admin from 61.177.172.1 port 49094
Mar 17 16:29:59,db-server-02,sshd,5968,Failed password for test from 61.177.172.1 port 37231
Mar 17 16:37:49,ip-10-77-20-248,sudo,9211,backup : TTY=pts/1 ; COMMAND=ls -la
Mar 17 16:39:37,ip-10-50-30-100,cron,8871,Started System maintenance
Mar 17 16:40:12,ip-10-77-20-248,sshd,8313,Invalid user test from 61.177.172.1
Mar 17 16:40:13,ip-10-77-20-248,sshd,8312,Invalid user guest from 61.177.172.1
Mar 17 16:40:16,ip-10-77-20-248,sshd,8321,Failed password for test from 61.177.172.1 port 57680
Mar 17 16:40:21,ip-10-77-20-248,sshd,8317,Failed password for guest from 61.177.172.1 port 31266
Mar 17 16:40:24,ip-10-77-20-248,sshd,8314,Invalid user guest from 61.177.172.1
Mar 17 16:40:53,ip-10-77-20-248,sshd,8318,Failed password for user123 from 61.177.172.1 port 41968
Mar 17 16:40:55,ip-10-77-20-248,sshd,8327,Failed password for guest from 61.177.172.1 port 48179
Mar 17 16:40:59,ip-10-77-20-248,sshd,8319,Failed password for admin from 61.177.172.1 port 30178
Mar 17 16:41:22,ip-10-77-20-248,sshd,8324,Failed password for admin from 61.177.172.1 port 53626
Mar 17 16:41:49,ip-10-77-20-248,sshd,8329,Failed password for test from 61.177.172.1 port 40074
Mar 17 16:42:36,ip-10-77-20-248,sshd,8323,Failed password for admin from 61.177.172.1 port 40172
Mar 17 16:42:52,ip-10-77-20-248,sshd,8330,Failed password for user123 from 61.177.172.1 port 38636
Mar 17 16:43:30,ip-10-77-20-248,sshd,8332,Failed password for user123 from 61.177.172.1 port 52317
Mar 17 16:43:38,ip-10-77-20-248,sshd,8322,Failed password for user123 from 61.177.172.1 port 31819
Mar 17 16:43:45,ip-10-77-20-248,sshd,8316,Failed password for guest from 61.177.172.1 port 51995
Mar 17 16:44:05,ip-10-77-20-248,sshd,8325,Failed password for admin from 61.177.172.1 port 49641
Mar 17 16:44:32,ip-10-77-20-248,sshd,8333,Failed password for admin from 61.177.172.1 port 34066
Mar 17 16:44:32,ip-10-77-20-248,sshd,8320,Failed password for user123 from 61.177.172.1 port 49132
Mar 17 16:44:35,ip-10-77-20-248,sshd,8328,Failed password for admin from 61.177.172.1 port 49321
Mar 17 16:44:44,ip-10-77-20-248,sshd,8315,Failed password for admin from 61.177.172.1 port 40936
Mar 17 16:44:48,ip-10-77-20-248,sshd,8331,Failed password for guest from 61.177.172.1 port 56294
Mar 17 16:45:03,ip-10-77-20-248,sshd,8326,Failed password for oracle from 61.177.172.1 port 30881
Mar 17 16:57:10,db-server-02,cron,5225,Started Log rotation
Mar 17 17:02:48,ip-10-77-20-248,systemd,6508,Started Daily backup
Mar 17 17:22:17,db-server-02,sudo,1302,ci-cd : TTY=pts/0 ; COMMAND=apt update
Mar 17 17:23:43,server-prod-01,sshd,3533,Accepted publickey for admin from 192.168.1.100
Mar 17 17:28:01,ip-10-77-20-248,service,4803,Started redis service
Mar 17 17:32:09,db-server-02,systemd,6194,Started System maintenance
Mar 17 17:57:26,server-prod-01,cron,3996,Started System maintenance
Mar 17 18:11:48,ip-10-77-20-248,service,7806,Started cron service
Mar 17 18:12:07,ip-10-77-20-248,service,8328,Started docker service
Mar 17 18:18:58,ip-10-50-30-100,sshd,1504,Accepted publickey for backup from 10.0.0.50
Mar 17 18:19:53,ip-10-50-30-100,sshd,1966,Accepted publickey for developer from 10.0.0.50
Mar 17 18:28:50,ip-10-50-30-100,sshd,6697,Accepted publickey for ci-cd from 85.245.107.41
Mar 17 18:55:08,ip-10-50-30-100,sudo,7498,deploy : TTY=pts/0 ; COMMAND=ls -la
Mar 17 18:55:46,ip-10-50-30-100,cron,6584,Started Daily backup
Mar 17 19:00:35,ip-10-77-20-248,sshd,1457,Accepted publickey for backup from 172.16.0.25
Mar 17 19:01:02,db-server-02,systemd,7896,Started Daily backup
Mar 17 19:22:21,server-prod-01,systemd,6725,Started System maintenance
Mar 17 19:38:54,ip-10-77-20-248,service,7198,Started mysql service
Mar 17 19:46:47,ip-10-50-30-100,service,4824,Started cron service
Mar 17 19:46:48,ip-10-77-20-248,service,3384,Started postgres service
Mar 17 19:50:46,server-prod-01,sshd,5769,Invalid user admin from 194.87.139.38
Mar 17 19:50:49,server-prod-01,sshd,5770,Invalid user guest from 194.87.139.38
Mar 17 19:50:50,server-prod-01,sshd,5791,Accepted password for root from 194.87.139.38
Mar 17 19:50:57,server-prod-01,sshd,5771,Invalid user guest from 194.87.139.38
Mar 17 19:51:08,server-prod-01,sshd,5783,Failed password for test from 194.87.139.38 port 44736
Mar 17 19:51:15,server-prod-01,bash,5707,whoami; id; uname -a
Mar 17 19:51:41,ip-10-77-20-248,systemd,4495,Started Daily backup
Mar 17 19:51:46,server-prod-01,sshd,5772,Failed password for guest from 194.87.139.38 port 49641
Mar 17 19:51:51,server-prod-01,sshd,5782,Failed password for oracle from 194.87.139.38 port 48354
Mar 17 19:51:55,server-prod-01,sshd,5789,Failed password for guest from 194.87.139.38 port 59208
Mar 17 19:52:14,server-prod-01,sshd,5778,Failed password for root from 194.87.139.38 port 59577
Mar 17 19:52:21,server-prod-01,sshd,5779,Failed password for guest from 194.87.139.38 port 53083
Mar 17 19:52:28,server-prod-01,sshd,5775,Failed password for guest from 194.87.139.38 port 31667
Mar 17 19:52:44,server-prod-01,sshd,5788,Failed password for root from 194.87.139.38 port 42089
Mar 17 19:53:29,server-prod-01,sshd,5790,Failed password for guest from 194.87.139.38 port 50386
Mar 17 19:53:36,db-server-02,systemd,2207,Started Daily backup
Mar 17 19:53:49,server-prod-01,sshd,5773,Failed password for root from 194.87.139.38 port 32033
Mar 17 19:54:01,server-prod-01,sshd,5785,Failed password for guest from 194.87.139.38 port 57125
Mar 17 19:54:03,server-prod-01,sshd,5787,Failed password for admin from 194.87.139.38 port 38718
Mar 17 19:54:09,server-prod-01,sshd,5780,Failed password for root from 194.87.139.38 port 51939
Mar 17 19:54:41,server-prod-01,sshd,5774,Failed password for guest from 194.87.139.38 port 33311
Mar 17 19:54:56,server-prod-01,sshd,5784,Failed password for test from 194.87.139.38 port 43488
Mar 17 19:55:07,server-prod-01,sshd,5786,Failed password for test from 194.87.139.38 port 38263
Mar 17 19:55:11,server-prod-01,sshd,5781,Failed password for root from 194.87.139.38 port 52928
Mar 17 19:55:20,server-prod-01,sshd,5777,Failed password for root from 194.87.139.38 port 30178
Mar 17 19:55:42,server-prod-01,sshd,5776,Failed password for admin from 194.87.139.38 port 39963
Mar 17 20:02:28,ip-10-77-20-248,sshd,1718,Accepted publickey for ubuntu from 192.168.1.100
Mar 17 20:20:03,ip-10-77-20-248,service,5570,Started postgres service
Mar 17 20:32:58,server-prod-01,sshd,2037,Accepted publickey for ubuntu from 10.0.0.50
Mar 17 21:35:07,ip-10-50-30-100,sshd,3307,Accepted publickey for ci-cd from 172.16.0.25
Mar 17 21:35:58,db-server-02,sudo,9507,deploy : TTY=pts/1 ; COMMAND=systemctl restart nginx
Mar 17 21:46:01,db-server-02,cron,9241,Started Log rotation
Mar 17 21:47:58,ip-10-50-30-100,sshd,6076,Failed password for test from 185.143.223.15 port 45645
Mar 17 21:47:58,ip-10-50-30-100,sshd,6071,Invalid user admin from 185.143.223.15
Mar 17 21:48:06,ip-10-50-30-100,sshd,6082,Failed password for root from 185.143.223.15 port 51157
Mar 17 21:48:06,ip-10-50-30-100,sshd,6072,Invalid user test from 185.143.223.15
Mar 17 21:48:10,ip-10-50-30-100,sshd,6070,Invalid user admin from 185.143.223.15
Mar 17 21:48:11,ip-10-50-30-100,sshd,6069,Invalid user test from 185.143.223.15
Mar 17 21:48:41,ip-10-50-30-100,sshd,6088,Failed password for admin from 185.143.223.15 port 33723
Mar 17 21:48:45,ip-10-50-30-100,sshd,6085,Failed password for guest from 185.143.223.15 port 39089
Mar 17 21:49:03,ip-10-50-30-100,sshd,6073,Failed password for admin from 185.143.223.15 port 55339
Mar 17 21:49:38,ip-10-50-30-100,sshd,6079,Failed password for test from 185.143.223.15 port 41501
Mar 17 21:49:40,ip-10-50-30-100,sshd,6078,Failed password for guest from 185.143.223.15 port 35374
Mar 17 21:49:47,ip-10-50-30-100,sshd,6087,Failed password for guest from 185.143.223.15 port 43690
Mar 17 21:50:21,ip-10-50-30-100,sshd,6075,Failed password for admin from 185.143.223.15 port 43238
Mar 17 21:50:27,ip-10-50-30-100,sshd,6077,Failed password for root from 185.143.223.15 port 50176
Mar 17 21:50:27,db-server-02,cron,5188,Started System maintenance
Mar 17 21:50:43,ip-10-50-30-100,sshd,6080,Failed password for user123 from 185.143.223.15 port 40342
Mar 17 21:50:44,ip-10-50-30-100,sshd,6074,Failed password for user123 from 185.143.223.15 port 53170
Mar 17 21:50:59,ip-10-50-30-100,cron,6443,Started System maintenance
Mar 17 21:51:13,ip-10-50-30-100,sshd,6083,Failed password for admin from 185.143.223.15 port 59713
Mar 17 21:51:52,ip-10-50-30-100,sshd,6086,Failed password for admin from 185.143.223.15 port 48541
Mar 17 21:52:08,ip-10-50-30-100,sshd,6089,Failed password for test from 185.143.223.15 port 38003
Mar 17 21:52:35,ip-10-50-30-100,sshd,6084,Failed password for admin from 185.143.223.15 port 46592
Mar 17 21:52:37,ip-10-50-30-100,sshd,6081,Failed password for oracle from 185.143.223.15 port 34955
Mar 17 22:03:47,ip-10-77-20-248,sudo,8781,backup : TTY=pts/1 ; COMMAND=apt update
Mar 17 22:11:30,ip-10-50-30-100,cron,6207,Started System maintenance
Mar 17 22:23:47,server-prod-01,pure-ftpd,3129,"Connection from 172.16.0.25, user ftp_user, command LIST"
Mar 17 22:30:28,server-prod-01,systemd,3800,Started Log rotation
Mar 17 22:34:45,server-prod-01,cron,4419,Started Log rotation
Mar 17 22:37:43,db-server-02,cron,9559,Started Daily backup
Mar 17 22:44:44,ip-10-50-30-100,sshd,6165,Accepted publickey for deploy from 85.245.107.41
Mar 17 22:48:25,ip-10-77-20-248,sshd,9080,Accepted publickey for admin from 10.0.0.50
Mar 17 22:51:07,ip-10-77-20-248,sshd,2945,Failed password for developer from 172.16.0.25 port 57781
Mar 17 22:52:12,ip-10-50-30-100,sudo,1511,developer : TTY=pts/2 ; COMMAND=git pull
Mar 17 23:00:19,ip-10-77-20-248,service,9896,Started nginx service
Mar 17 23:15:45,ip-10-50-30-100,sshd,2755,Accepted publickey for deploy from 172.16.0.25
Mar 17 23:38:56,ip-10-50-30-100,systemd,9016,Started System maintenance
Mar 17 23:43:54,ip-10-50-30-100,sshd,8474,Accepted publickey for developer from 85.245.107.41
Mar 17 23:51:52,server-prod-01,sshd,3711,Accepted publickey for deploy from 172.16.0.25
Mar 17 23:51:57,ip-10-77-20-248,pure-ftpd,1051,"Connection from 172.16.0.25, user web_upload, command CWD /uploads"
Mar 17 23:54:03,ip-10-50-30-100,systemd,9424,Started Log rotation
Mar 17 23:57:52,ip-10-50-30-100,systemd,1122,Started System maintenance
Mar 18 00:10:36,ip-10-77-20-248,cron,3601,Started Daily backup
Mar 18 00:22:33,ip-10-77-20-248,service,9949,Started postgres service
Mar 18 00:32:03,db-server-02,sshd,6257,Accepted publickey for developer from 10.0.0.50
Mar 18 00:34:27,server-prod-01,sudo,6479,deploy : TTY=pts/0 ; COMMAND=/usr/bin/sudo -l
Mar 18 01:18:33,db-server-02,sudo,4888,developer : TTY=pts/2 ; COMMAND=docker ps
Mar 18 01:27:12,ip-10-50-30-100,sshd,6866,Accepted publickey for deploy from 85.245.107.41
Mar 18 01:29:35,ip-10-50-30-100,proftpd,7468,Failed password for web_upload from 218.188.2.4
Mar 18 01:29:40,ip-10-50-30-100,pure-ftpd,7940,Failed password for backup from 218.188.2.4
Mar 18 01:29:44,ip-10-50-30-100,vsftpd,6273,Failed password for web_upload from 218.188.2.4
Mar 18 01:29:45,ip-10-50-30-100,proftpd,5148,Failed password for backup from 218.188.2.4
Mar 18 01:29:50,ip-10-50-30-100,vsftpd,9545,Failed password for ftp_user from 218.188.2.4
Mar 18 01:29:55,ip-10-50-30-100,vsftpd,7640,Failed password for web_upload from 218.188.2.4
Mar 18 01:30:41,ip-10-50-30-100,proftpd,9417,Failed password for ftp_user from 218.188.2.4
Mar 18 01:30:51,ip-10-50-30-100,pure-ftpd,7469,Failed password for ftp_user from 218.188.2.4
Mar 18 01:31:28,ip-10-50-30-100,vsftpd,6370,Failed password for backup from 218.188.2.4
Mar 18 01:49:09,server-prod-01,systemd,2655,Started Log rotation
Mar 18 02:29:16,ip-10-50-30-100,systemd,8607,Started Log rotation
Mar 18 02:39:49,db-server-02,pure-ftpd,9090,Failed password for web_upload from 194.87.139.38
Mar 18 02:40:02,db-server-02,vsftpd,8330,Failed password for backup from 194.87.139.38
Mar 18 02:40:07,db-server-02,vsftpd,5275,Failed password for backup from 194.87.139.38
Mar 18 02:40:12,db-server-02,vsftpd,5363,Failed password for backup from 194.87.139.38
Mar 18 02:40:40,db-server-02,pure-ftpd,8227,Failed password for web_upload from 194.87.139.38
Mar 18 02:40:43,db-server-02,proftpd,9326,Failed password for backup from 194.87.139.38
Mar 18 02:40:53,db-server-02,vsftpd,9204,Failed password for backup from 194.87.139.38
Mar 18 02:45:34,db-server-02,cron,4932,Started Daily backup
Mar 18 02:57:23,server-prod-01,cron,2699,Started Log rotation
Mar 18 03:13:46,server-prod-01,sshd,5672,Accepted publickey for developer from 85.245.107.41
Mar 18 03:19:21,ip-10-77-20-248,cron,8494,Started Log rotation
Mar 18 03:21:33,ip-10-50-30-100,pure-ftpd,4239,"Connection from 192.168.1.100, user ftp_user, command RETR file.txt"
Mar 18 03:32:44,db-server-02,sudo,2252,deploy : TTY=pts/1 ; COMMAND=cat /var/log/syslog
Mar 18 03:38:39,server-prod-01,sudo,6399,ci-cd : TTY=pts/1 ; COMMAND=git pull
Mar 18 03:42:38,ip-10-50-30-100,sshd,3826,Accepted publickey for backup from 10.0.0.50
Mar 18 03:43:43,ip-10-77-20-248,service,7410,Started postgres service
Mar 18 03:48:41,db-server-02,sudo,6022,admin : TTY=pts/1 ; COMMAND=systemctl restart nginx
Mar 18 04:09:36,server-prod-01,sshd,5100,Invalid user admin from 220.135.151.1
Mar 18 04:09:39,server-prod-01,sshd,5102,Invalid user test from 220.135.151.1
Mar 18 04:09:47,server-prod-01,sshd,5126,Failed password for user123 from 220.135.151.1 port 57158
Mar 18 04:09:49,server-prod-01,sshd,5099,Invalid user admin from 220.135.151.1
Mar 18 04:09:50,server-prod-01,sshd,5101,Invalid user admin from 220.135.151.1
Mar 18 04:10:30,server-prod-01,sshd,5103,Failed password for user123 from 220.135.151.1 port 57604
Mar 18 04:10:46,server-prod-01,sshd,5129,Failed password for admin from 220.135.151.1 port 45801
Mar 18 04:10:51,server-prod-01,sshd,5122,Failed password for user123 from 220.135.151.1 port 52689
Mar 18 04:11:06,server-prod-01,sshd,5107,Failed password for user123 from 220.135.151.1 port 47051
Mar 18 04:11:18,server-prod-01,sshd,5121,Failed password for admin from 220.135.151.1 port 32371
Mar 18 04:11:21,server-prod-01,sshd,5109,Failed password for guest from 220.135.151.1 port 36853
Mar 18 04:11:28,server-prod-01,sshd,5120,Failed password for root from 220.135.151.1 port 34945
Mar 18 04:11:41,server-prod-01,sshd,5128,Failed password for root from 220.135.151.1 port 52765
Mar 18 04:11:44,server-prod-01,sshd,5124,Failed password for guest from 220.135.151.1 port 41882
